id,target_prompt,fname_old,Image Source,rank,new_fname
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy with a hat._1.png,SDXL,3b,085-09.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy with a hat._2.png,SDXL,3b,085-10.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy with a hat._3.png,SDXL,3b,085-11.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy sitting at a table._0.png,SDXL,3c,085-12.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy sitting at a table._1.png,SDXL,3c,085-13.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy sitting at a table._2.png,SDXL,3c,085-14.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy sitting at a table._3.png,SDXL,3c,085-15.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy sitting at a table._4.png,SDXL,3c,085-16.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_An umbrella hat._0.png,SDXL,4a,085-17.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_An umbrella hat._3.png,SDXL,4a,085-18.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy._0.png,SDXL,4b,085-19.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy._1.png,SDXL,4b,085-20.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A guy._3.png,SDXL,4b,085-21.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A red umbrella._2.png,SDXL,4c,085-22.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A red umbrella._3.png,SDXL,4c,085-23.jpg
85,GUY WITH UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON WITH A HAT UNDER A RED UMBERLLA,85_A red umbrella._4.png,SDXL,4c,085-24.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,coco_103653_stable_diffusion_v2_1.jpg,SD2.1,0,086-00.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets sharing a meal next to a food car._1.png,SDXL,0,086-01.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets sharing a meal next to a food car._2.png,SDXL,0,086-02.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets sharing a meal._0.png,SDXL,1a,086-03.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets sharing a meal._2.png,SDXL,1a,086-04.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets sharing a meal._3.png,SDXL,1a,086-05.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets sharing a meal._4.png,SDXL,1a,086-06.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men sharing a meal next to a food car._4.png,SDXL,1b,086-07.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Men in neon yellow safety jackets next to a food car._1.png,SDXL,1c,086-08.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Men in neon yellow safety jackets next to a food car._3.png,SDXL,1c,086-09.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets._0.png,SDXL,2a,086-10.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets._2.png,SDXL,2a,086-11.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets._3.png,SDXL,2a,086-12.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men in neon yellow safety jackets._4.png,SDXL,2a,086-13.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men sharing a meal._0.png,SDXL,2b,086-14.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men sharing a meal._1.png,SDXL,2b,086-15.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men sharing a meal._2.png,SDXL,2b,086-16.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men sharing a meal._3.png,SDXL,2b,086-17.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men sharing a meal._4.png,SDXL,2b,086-18.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A meal next to a food car._2.png,SDXL,2c,086-19.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A meal next to a food car._4.png,SDXL,2c,086-20.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men._0.png,SDXL,3a,086-21.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men._1.png,SDXL,3a,086-22.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men._2.png,SDXL,3a,086-23.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Two men._3.png,SDXL,3a,086-24.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_Neon yellow safety jackets._0.png,SDXL,3b,086-25.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A meal._0.png,SDXL,3c,086-26.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A meal._1.png,SDXL,3c,086-27.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A meal._2.png,SDXL,3c,086-28.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A meal._4.png,SDXL,3c,086-29.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A food car._0.png,SDXL,3d,086-30.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A food car._1.png,SDXL,3d,086-31.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A food car._2.png,SDXL,3d,086-32.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A food car._3.png,SDXL,3d,086-33.jpg
86,Two men in neon yellow safety jackets sharing a meal next to a food car.,86_A food car._4.png,SDXL,3d,086-34.jpg
87,an aerial photo of a sandy island in the ocean,partiprompt_754_stable_diffusion_v2_1.jpg,SD2.1,0,087-00.jpg
87,an aerial photo of a sandy island in the ocean,87_an aerial photo of a sandy island in the ocean_0.png,SDXL,0,087-01.jpg
87,an aerial photo of a sandy island in the ocean,87_an aerial photo of a sandy island in the ocean_2.png,SDXL,0,087-02.jpg
87,an aerial photo of a sandy island in the ocean,87_an aerial photo of a sandy island in the ocean_3.png,SDXL,0,087-03.jpg
87,an aerial photo of a sandy island in the ocean,87_an aerial photo of a sandy island in the ocean_4.png,SDXL,0,087-04.jpg
87,an aerial photo of a sandy island in the ocean,87_an aerial photo of a ocean_0.png,SDXL,1,087-05.jpg
88,A commercial airplane with propellers flying through the air.,coco_397109_stable_diffusion_v2_1.jpg,SD2.1,0,088-00.jpg
88,A commercial airplane with propellers flying through the air.,88_A commercial airplane with propellers flying through the air._0.png,SDXL,0,088-01.jpg
88,A commercial airplane with propellers flying through the air.,88_A commercial airplane with propellers flying through the air._1.png,SDXL,0,088-02.jpg
88,A commercial airplane with propellers flying through the air.,88_A commercial airplane with propellers flying through the air._2.png,SDXL,0,088-03.jpg
88,A commercial airplane with propellers flying through the air.,88_A commercial airplane with propellers flying through the air._3.png,SDXL,0,088-04.jpg
88,A commercial airplane with propellers flying through the air.,88_A commercial airplane flying through the air._2.png,SDXL,1a,088-05.jpg
88,A commercial airplane with propellers flying through the air.,88_A commercial airplane flying through the air._3.png,SDXL,1a,088-06.jpg
88,A commercial airplane with propellers flying through the air.,88_A commercial airplane flying through the air._4.png,SDXL,1a,088-07.jpg
88,A commercial airplane with propellers flying through the air.,88_Propellers flying through the air._3.png,SDXL,1b,088-08.jpg
88,A commercial airplane with propellers flying through the air.,88_Propellers flying through the air._4.png,SDXL,1b,088-09.jpg
89,An elevated subway train in a major city on a sunny day.,coco_20046_stable_diffusion_v2_1.jpg,SD2.1,0,089-00.jpg
89,An elevated subway train in a major city on a sunny day.,89_An elevated subway train in a major city on a sunny day._0.png,SDXL,0,089-01.jpg
89,An elevated subway train in a major city on a sunny day.,89_An elevated subway train in a major city on a sunny day._1.png,SDXL,0,089-02.jpg
89,An elevated subway train in a major city on a sunny day.,89_An elevated subway train in a major city on a sunny day._2.png,SDXL,0,089-03.jpg
89,An elevated subway train in a major city on a sunny day.,89_An elevated subway train in a major city on a sunny day._3.png,SDXL,0,089-04.jpg
89,An elevated subway train in a major city on a sunny day.,89_An elevated subway train in a major city on a sunny day._4.png,SDXL,0,089-05.jpg
89,An elevated subway train in a major city on a sunny day.,89_An elevated subway train in a major city (at night)._0.png,SDXL,1a,089-06.jpg
89,An elevated subway train in a major city on a sunny day.,89_An elevated subway train in a major city (at night)._1.png,SDXL,1a,089-07.jpg
89,An elevated subway train in a major city on a sunny day.,89_An elevated subway train in a major city (at night)._2.png,SDXL,1a,089-08.jpg
89,An elevated subway train in a major city on a sunny day.,89_An elevated subway train on a sunny day._2.png,SDXL,1b,089-09.jpg
89,An elevated subway train in a major city on a sunny day.,89_A major city on a sunny day._0.png,SDXL,1c,089-10.jpg
89,An elevated subway train in a major city on a sunny day.,89_A major city on a sunny day._1.png,SDXL,1c,089-11.jpg
89,An elevated subway train in a major city on a sunny day.,89_A major city on a sunny day._2.png,SDXL,1c,089-12.jpg
89,An elevated subway train in a major city on a sunny day.,89_A major city on a sunny day._3.png,SDXL,1c,089-13.jpg
89,An elevated subway train in a major city on a sunny day.,89_A major city on a sunny day._4.png,SDXL,1c,089-14.jpg
89,An elevated subway train in a major city on a sunny day.,89_A subway train._0.png,SDXL,2a,089-15.jpg
89,An elevated subway train in a major city on a sunny day.,89_A subway train._1.png,SDXL,2a,089-16.jpg
89,An elevated subway train in a major city on a sunny day.,89_A subway train._2.png,SDXL,2a,089-17.jpg
89,An elevated subway train in a major city on a sunny day.,89_A subway train._3.png,SDXL,2a,089-18.jpg
89,An elevated subway train in a major city on a sunny day.,89_A subway train._4.png,SDXL,2a,089-19.jpg
89,An elevated subway train in a major city on a sunny day.,89_A major city._0.png,SDXL,2b,089-20.jpg
89,An elevated subway train in a major city on a sunny day.,89_A sunny day._0.png,SDXL,2b,089-21.jpg
89,An elevated subway train in a major city on a sunny day.,89_A sunny day._1.png,SDXL,2b,089-22.jpg
89,An elevated subway train in a major city on a sunny day.,89_A sunny day._2.png,SDXL,2b,089-23.jpg
89,An elevated subway train in a major city on a sunny day.,89_A sunny day._3.png,SDXL,2b,089-24.jpg
89,An elevated subway train in a major city on a sunny day.,89_A sunny day._4.png,SDXL,2b,089-25.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",coco_627537_stable_diffusion_v2_1.jpg,SD2.1,0,090-00.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A pear in a wooden bowl._3.png,SDXL,1a,090-01.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A pear in a wooden bowl._4.png,SDXL,1a,090-02.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A pear in a wooden bowl._0.png,SDXL,1a,090-03.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A pear in a wooden bowl._1.png,SDXL,1a,090-04.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A pear in a wooden bowl._2.png,SDXL,1a,090-05.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A lemon in a wooden bowl._0.png,SDXL,1b,090-06.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A lemon in a wooden bowl._1.png,SDXL,1b,090-07.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A lemon in a wooden bowl._2.png,SDXL,1b,090-08.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A lemon in a wooden bowl._3.png,SDXL,1b,090-09.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A lemon in a wooden bowl._4.png,SDXL,1b,090-10.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana in a wooden bowl._0.png,SDXL,1c,090-11.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana in a wooden bowl._1.png,SDXL,1c,090-12.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana in a wooden bowl._2.png,SDXL,1c,090-13.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana in a wooden bowl._3.png,SDXL,1c,090-14.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana in a wooden bowl._4.png,SDXL,1c,090-15.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A pear._2.png,SDXL,2a,090-16.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A pear._3.png,SDXL,2a,090-17.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_An orange._0.png,SDXL,2b,090-18.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_An orange._1.png,SDXL,2b,090-19.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_An orange._2.png,SDXL,2b,090-20.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_An orange._3.png,SDXL,2b,090-21.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_An orange._4.png,SDXL,2b,090-22.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana._0.png,SDXL,2c,090-23.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana._1.png,SDXL,2c,090-24.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana._2.png,SDXL,2c,090-25.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana._3.png,SDXL,2c,090-26.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A banana._4.png,SDXL,2c,090-27.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A wooden bowl._0.png,SDXL,2d,090-28.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A wooden bowl._1.png,SDXL,2d,090-29.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A wooden bowl._2.png,SDXL,2d,090-30.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A wooden bowl._3.png,SDXL,2d,090-31.jpg
90,"A pear, lemon, and a banana in a wooden bowl.",90_A wooden bowl._4.png,SDXL,2d,090-32.jpg
91,A chair in the corner on a boat.,coco_321596_stable_diffusion_v2_1.jpg,SD2.1,0,091-00.jpg
91,A chair in the corner on a boat.,91_A chair in the corner on a boat._2_dalle_v2.png,DALL-E2,0,091-01.jpg
91,A chair in the corner on a boat.,91_A chair in the corner on a boat._1_dalle_v2.png,DALL-E2,0,091-02.jpg
91,A chair in the corner on a boat.,91_A chair in the corner on a boat._3_dalle_v2.png,DALL-E2,0,091-03.jpg
91,A chair in the corner on a boat.,91_A chair in the corner on a boat._4_dalle_v2.png,DALL-E2,0,091-04.jpg
91,A chair in the corner on a boat.,91_A chair._2_dalle_v2.png,DALL-E2,1,091-05.jpg
91,A chair in the corner on a boat.,91_A chair._1_dalle_v2.png,DALL-E2,1,091-06.jpg
91,A chair in the corner on a boat.,91_A chair._3_dalle_v2.png,DALL-E2,1,091-07.jpg
91,A chair in the corner on a boat.,91_A chair._4_dalle_v2.png,DALL-E2,1,091-08.jpg
92,A man sitting on a motorcycle smoking.,coco_668102_stable_diffusion_v2_1.jpg,SD2.1,0,092-00.jpg
92,A man sitting on a motorcycle smoking.,92_A man sitting on a motorcycle smoking._1_dalle_v2.png,DALL-E2,0,092-01.jpg
92,A man sitting on a motorcycle smoking.,92_A man sitting on a motorcycle smoking._4_dalle_v2.png,DALL-E2,0,092-02.jpg
92,A man sitting on a motorcycle smoking.,92_A man smoking._0_dalle_v2.png,DALL-E2,1a,092-03.jpg
92,A man sitting on a motorcycle smoking.,92_A man smoking._1_dalle_v2.png,DALL-E2,1a,092-04.jpg
92,A man sitting on a motorcycle smoking.,92_A man smoking._2_dalle_v2.png,DALL-E2,1a,092-05.jpg
92,A man sitting on a motorcycle smoking.,92_A man smoking._3_dalle_v2.png,DALL-E2,1a,092-06.jpg
92,A man sitting on a motorcycle smoking.,92_A man smoking._4_dalle_v2.png,DALL-E2,1a,092-07.jpg
92,A man sitting on a motorcycle smoking.,92_A motorcycle._0_dalle_v2.png,DALL-E2,1b,092-08.jpg
92,A man sitting on a motorcycle smoking.,92_A motorcycle._1_dalle_v2.png,DALL-E2,1b,092-09.jpg
92,A man sitting on a motorcycle smoking.,92_A motorcycle._2_dalle_v2.png,DALL-E2,1b,092-10.jpg
92,A man sitting on a motorcycle smoking.,92_A motorcycle._3_dalle_v2.png,DALL-E2,1b,092-11.jpg
92,A man sitting on a motorcycle smoking.,92_A motorcycle._4_dalle_v2.png,DALL-E2,1b,092-12.jpg
93,A car and a truck sitting in red light.,coco_67370_stable_diffusion_v2_1.jpg,SD2.1,0,093-00.jpg
93,A car and a truck sitting in red light.,93_A car and a truck sitting in red light._0_dalle_v2.png,DALL-E2,0,093-01.jpg
93,A car and a truck sitting in red light.,93_A car and a truck._3_dalle_v2.png,DALL-E2,1a,093-02.jpg
93,A car and a truck sitting in red light.,93_A car sitting in red light._1_dalle_v2.png,DALL-E2,1b,093-03.jpg
93,A car and a truck sitting in red light.,93_A car sitting in red light._2_dalle_v2.png,DALL-E2,1b,093-04.jpg
93,A car and a truck sitting in red light.,93_A car sitting in red light._3_dalle_v2.png,DALL-E2,1b,093-05.jpg
93,A car and a truck sitting in red light.,93_A truck at a red light._1_dalle_v2.png,DALL-E2,1b,093-06.jpg
93,A car and a truck sitting in red light.,93_A truck at a red light._2_dalle_v2.png,DALL-E2,1b,093-07.jpg
93,A car and a truck sitting in red light.,93_A car._0_dalle_v2.png,DALL-E2,2a,093-08.jpg
93,A car and a truck sitting in red light.,93_A car._2_dalle_v2.png,DALL-E2,2a,093-09.jpg
93,A car and a truck sitting in red light.,93_A car._3_dalle_v2.png,DALL-E2,2a,093-10.jpg
93,A car and a truck sitting in red light.,93_A car._4_dalle_v2.png,DALL-E2,2a,093-11.jpg
93,A car and a truck sitting in red light.,93_A truck._0_dalle_v2.png,DALL-E2,2b,093-12.jpg
93,A car and a truck sitting in red light.,93_A truck._1_dalle_v2.png,DALL-E2,2b,093-13.jpg
93,A car and a truck sitting in red light.,93_A truck._2_dalle_v2.png,DALL-E2,2b,093-14.jpg
93,A car and a truck sitting in red light.,93_A truck._3_dalle_v2.png,DALL-E2,2b,093-15.jpg
93,A car and a truck sitting in red light.,93_A truck._4_dalle_v2.png,DALL-E2,2b,093-16.jpg
93,A car and a truck sitting in red light.,93_A red light._0_dalle_v2.png,DALL-E2,2c,093-17.jpg
93,A car and a truck sitting in red light.,93_A red light._1_dalle_v2.png,DALL-E2,2c,093-18.jpg
93,A car and a truck sitting in red light.,93_A red light._2_dalle_v2.png,DALL-E2,2c,093-19.jpg
93,A car and a truck sitting in red light.,93_A red light._3_dalle_v2.png,DALL-E2,2c,093-20.jpg
93,A car and a truck sitting in red light.,93_A red light._4_dalle_v2.png,DALL-E2,2c,093-21.jpg
94,A man at a food truck viewing the menu.,coco_426642_stable_diffusion_v2_1.jpg,SD2.1,0,094-00.jpg
94,A man at a food truck viewing the menu.,94_A man at a food truck viewing the menu._0_dalle_v2.png,DALL-E2,0,094-01.jpg
94,A man at a food truck viewing the menu.,94_A man at a food truck viewing the menu._1_dalle_v2.png,DALL-E2,0,094-02.jpg
94,A man at a food truck viewing the menu.,94_A man at a food truck viewing the menu._2_dalle_v2.png,DALL-E2,0,094-03.jpg
94,A man at a food truck viewing the menu.,94_A man at a food truck viewing the menu._3_dalle_v2.png,DALL-E2,0,094-04.jpg
94,A man at a food truck viewing the menu.,94_A man at a food truck viewing the menu._4_dalle_v2.png,DALL-E2,0,094-05.jpg
94,A man at a food truck viewing the menu.,94_A man at a food truck._0_dalle_v2.png,DALL-E2,1a,094-06.jpg
94,A man at a food truck viewing the menu.,94_A man at a food truck._2_dalle_v2.png,DALL-E2,1a,094-07.jpg
94,A man at a food truck viewing the menu.,94_A man at a food truck._4_dalle_v2.png,DALL-E2,1a,094-08.jpg
94,A man at a food truck viewing the menu.,94_A man viewing the menu._0_dalle_v2.png,DALL-E2,1b,094-09.jpg
94,A man at a food truck viewing the menu.,94_A man viewing the menu._1_dalle_v2.png,DALL-E2,1b,094-10.jpg
94,A man at a food truck viewing the menu.,94_A man viewing the menu._2_dalle_v2.png,DALL-E2,1b,094-11.jpg
94,A man at a food truck viewing the menu.,94_A man viewing the menu._3_dalle_v2.png,DALL-E2,1b,094-12.jpg
94,A man at a food truck viewing the menu.,94_A man viewing the menu._4_dalle_v2.png,DALL-E2,1b,094-13.jpg
94,A man at a food truck viewing the menu.,94_A food truck with a menu._2_dalle_v2.png,DALL-E2,1c,094-14.jpg
94,A man at a food truck viewing the menu.,94_A food truck with a menu._3_dalle_v2.png,DALL-E2,1c,094-15.jpg
94,A man at a food truck viewing the menu.,94_A food truck with a menu._4_dalle_v2.png,DALL-E2,1c,094-16.jpg
94,A man at a food truck viewing the menu.,94_A man._0_dalle_v2.png,DALL-E2,2a,094-17.jpg
94,A man at a food truck viewing the menu.,94_A man._1_dalle_v2.png,DALL-E2,2a,094-18.jpg
94,A man at a food truck viewing the menu.,94_A man._2_dalle_v2.png,DALL-E2,2a,094-19.jpg
94,A man at a food truck viewing the menu.,94_A man._3_dalle_v2.png,DALL-E2,2a,094-20.jpg
94,A man at a food truck viewing the menu.,94_A man._4_dalle_v2.png,DALL-E2,2a,094-21.jpg
94,A man at a food truck viewing the menu.,94_A food truck._0_dalle_v2.png,DALL-E2,2b,094-22.jpg
94,A man at a food truck viewing the menu.,94_A food truck._2_dalle_v2.png,DALL-E2,2b,094-23.jpg
94,A man at a food truck viewing the menu.,94_A food truck._3_dalle_v2.png,DALL-E2,2b,094-24.jpg
94,A man at a food truck viewing the menu.,94_A food truck._4_dalle_v2.png,DALL-E2,2b,094-25.jpg
94,A man at a food truck viewing the menu.,94_A menu._1_dalle_v2.png,DALL-E2,2c,094-26.jpg
94,A man at a food truck viewing the menu.,94_A menu._2_dalle_v2.png,DALL-E2,2c,094-27.jpg
94,A man at a food truck viewing the menu.,94_A menu._3_dalle_v2.png,DALL-E2,2c,094-28.jpg
94,A man at a food truck viewing the menu.,94_A menu._4_dalle_v2.png,DALL-E2,2c,094-29.jpg
95,A man and a woman posing in front of a motorcycle.,coco_685662_stable_diffusion_v2_1.jpg,SD2.1,0,095-00.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._0_dalle_v2.png,DALL-E2,0,095-01.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._1_dalle_v2.png,DALL-E2,0,095-02.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._2_dalle_v2.png,DALL-E2,0,095-03.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._3_dalle_v2.png,DALL-E2,0,095-04.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._4_dalle_v2.png,DALL-E2,0,095-05.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._0_dalle_v2.png,DALL-E2,1a,095-06.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._1_dalle_v2.png,DALL-E2,1a,095-07.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._2_dalle_v2.png,DALL-E2,1a,095-08.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._3_dalle_v2.png,DALL-E2,1a,095-09.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._4_dalle_v2.png,DALL-E2,1a,095-10.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._0_dalle_v2.png,DALL-E2,1b,095-11.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._1_dalle_v2.png,DALL-E2,1b,095-12.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._2_dalle_v2.png,DALL-E2,1b,095-13.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._3_dalle_v2.png,DALL-E2,1b,095-14.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._4_dalle_v2.png,DALL-E2,1b,095-15.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._0_dalle_v2.png,DALL-E2,1c,095-16.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._1_dalle_v2.png,DALL-E2,1c,095-17.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._2_dalle_v2.png,DALL-E2,1c,095-18.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._3_dalle_v2.png,DALL-E2,1c,095-19.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._4_dalle_v2.png,DALL-E2,1c,095-20.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man._0_dalle_v2.png,DALL-E2,2a,095-21.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man._1_dalle_v2.png,DALL-E2,2a,095-22.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man._2_dalle_v2.png,DALL-E2,2a,095-23.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man._3_dalle_v2.png,DALL-E2,2a,095-24.jpg
95,A man and a woman posing in front of a motorcycle.,95_A man._4_dalle_v2.png,DALL-E2,2a,095-25.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman._0_dalle_v2.png,DALL-E2,2b,095-26.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman._1_dalle_v2.png,DALL-E2,2b,095-27.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman._2_dalle_v2.png,DALL-E2,2b,095-28.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman._3_dalle_v2.png,DALL-E2,2b,095-29.jpg
95,A man and a woman posing in front of a motorcycle.,95_A woman._4_dalle_v2.png,DALL-E2,2b,095-30.jpg
95,A man and a woman posing in front of a motorcycle.,95_A motorcycle._0_dalle_v2.png,DALL-E2,2c,095-31.jpg
95,A man and a woman posing in front of a motorcycle.,95_A motorcycle._1_dalle_v2.png,DALL-E2,2c,095-32.jpg
95,A man and a woman posing in front of a motorcycle.,95_A motorcycle._2_dalle_v2.png,DALL-E2,2c,095-33.jpg
