id,dsg_fuyu,dsg_llava,dsg_mplug,tifa_fuyu,tifa_llava,tifa_mplug
48_two pizzas._4.png,0.0,0.4,0.6,0.5,0.5,0.5
49_a dog is laying._0.png,0.0,0.5,0.5,0.4,0.6,0.6
49_a dog is laying._2.png,0.75,0.5,0.5,0.8,0.6,0.8
49_a dog is laying._3.png,0.75,0.5,0.5,0.6,0.6,0.6
49_a dog is laying._4.png,0.75,0.5,0.5,0.4,0.6,0.6
49_a remote controller._0.png,0.25,0.25,0.25,0.4,0.6,0.6
49_a remote controller._1.png,0.5,0.25,0.25,0.2,0.6,0.6
49_a remote controller._2.png,0.5,0.5,0.25,0.2,0.6,0.6
49_a remote controller._3.png,0.0,0.25,0.25,0.4,0.4,0.6
49_a remote controller._4.png,0.25,0.25,0.25,0.2,0.6,0.6
4_A male skateboarder is trying to pull off a trick._0.png,0.4,0.6,0.8,0.8,0.8,1.0
4_A male skateboarder is trying to pull off a trick._1.png,0.8,0.8,0.6,1.0,1.0,0.8
4_A male skateboarder is trying to pull off a trick._2.png,1.0,0.6,0.8,1.0,0.8,1.0
4_A male skateboarder is trying to pull off a trick._4.png,0.8,1.0,1.0,0.8,1.0,1.0
4_A male skateboarder on the ramp._0.png,1.0,1.0,0.8,0.8,1.0,0.8
4_A male skateboarder on the ramp._1.png,1.0,0.8,0.8,0.6,1.0,1.0
4_A male skateboarder on the ramp._2.png,1.0,1.0,1.0,1.0,1.0,1.0
4_A male skateboarder on the ramp._3.png,1.0,0.6,1.0,0.8,0.8,1.0
4_Pulling off a trick on the ramp._0.png,0.6,1.0,1.0,0.8,1.0,1.0
4_Pulling off a trick on the ramp._1.png,0.8,0.8,1.0,0.6,0.6,0.8
4_Pulling off a trick on the ramp._2.png,0.6,1.0,1.0,0.8,0.8,0.6
4_Pulling off a trick on the ramp._3.png,0.6,1.0,1.0,0.4,0.8,0.8
4_Pulling off a trick on the ramp._4.png,1.0,1.0,1.0,0.8,1.0,0.6
50_A red plate topped with broccoli and meat._0.png,,1.0,,,1.0,
50_A red plate topped with broccoli and meat._1.png,,1.0,,,1.0,
50_A red plate topped with broccoli and meat._2.png,,1.0,,,1.0,
50_A red plate topped with broccoli and meat._3.png,,1.0,,,1.0,
50_A red plate topped with broccoli and meat._4.png,,1.0,,,1.0,
50_A red plate topped with broccoli and veggies._0.png,,0.75,,,0.8,
50_A red plate topped with broccoli and veggies._1.png,,0.75,,,0.8,
50_A red plate topped with broccoli and veggies._3.png,,0.875,,,0.8,
50_A red plate topped with broccoli._0.png,,0.75,,,0.8,
50_A red plate topped with broccoli._1.png,,0.75,,,0.8,
50_A red plate topped with broccoli._3.png,,0.875,,,0.8,
50_A red plate topped with broccoli._4.png,,0.75,,,0.7,
50_A red plate topped with meat and veggies._0.png,,1.0,,,1.0,
50_A red plate topped with meat and veggies._1.png,,1.0,,,1.0,
50_A red plate topped with meat and veggies._3.png,,1.0,,,1.0,
50_A red plate topped with meat._2.png,,1.0,,,1.0,
50_A red plate topped with meat._4.png,,0.75,,,1.0,
50_A red plate topped with veggies._0.png,,1.0,,,1.0,
50_A red plate topped with veggies._1.png,,0.875,,,0.9,
50_A red plate topped with veggies._2.png,,0.875,,,0.9,
50_A red plate topped with veggies._3.png,,0.875,,,0.9,
50_A red plate topped with veggies._4.png,,0.75,,,0.7,
50_A red plate._0.png,,0.25,,,0.5,
50_A red plate._1.png,,0.25,,,0.5,
50_A red plate._3.png,,0.25,,,0.5,
50_A red plate._4.png,,0.25,,,0.5,
50_Broccoli and meat._0.png,,0.875,,,0.8,
50_Broccoli and meat._1.png,,0.75,,,0.7,
50_Broccoli and meat._2.png,,0.875,,,0.8,
50_Broccoli and meat._3.png,,0.75,,,0.7,
50_Broccoli and meat._4.png,,0.75,,,0.7,
50_Broccoli and veggies._0.png,,0.5,,,0.3,
50_Broccoli and veggies._1.png,,0.625,,,0.6,
50_Broccoli and veggies._2.png,,0.5,,,0.5,
50_Broccoli and veggies._3.png,,0.5,,,0.4,
50_Broccoli and veggies._4.png,,0.75,,,0.9,
"50_Broccoli, meat and veggies._0.png",,0.75,,,0.7,
"50_Broccoli, meat and veggies._1.png",,0.875,,,0.8,
"50_Broccoli, meat and veggies._2.png",,0.75,,,0.7,
"50_Broccoli, meat and veggies._3.png",,0.75,,,0.7,
"50_Broccoli, meat and veggies._4.png",,0.875,,,0.8,
50_Broccoli._0.png,,0.5,,,0.4,
50_Broccoli._1.png,,0.25,,,0.4,
50_Broccoli._2.png,,0.25,,,0.4,
50_Broccoli._3.png,,0.25,,,0.4,
50_Broccoli._4.png,,0.25,,,0.4,
50_Meat and veggies._0.png,,0.75,,,0.6,
50_Meat and veggies._1.png,,0.75,,,0.7,
50_Meat and veggies._2.png,,0.75,,,0.7,
50_Meat and veggies._3.png,,0.75,,,0.7,
50_Meat and veggies._4.png,,0.875,,,0.7,
50_Meat._1.png,,0.5,,,0.4,
50_Meat._2.png,,0.25,,,0.3,
50_Meat._3.png,,0.375,,,0.4,
50_Meat._4.png,,0.25,,,0.3,
50_Veggies._0.png,,0.5,,,0.4,
50_Veggies._1.png,,0.375,,,0.4,
50_Veggies._2.png,,0.375,,,0.4,
50_Veggies._3.png,,0.625,,,0.5,
50_Veggies._4.png,,0.75,,,0.7,
51_A court._0.png,0.2,0.6,0.6,0.1666666666666666,0.3333333333333333,0.1666666666666666
51_A court._1.png,0.0,0.2,0.4,0.0,0.3333333333333333,0.1666666666666666
51_A court._2.png,0.2,0.4,0.2,0.1666666666666666,0.1666666666666666,0.1666666666666666
51_A court._3.png,0.0,0.2,0.2,0.5,0.5,0.3333333333333333
51_A court._4.png,0.2,0.4,0.2,0.0,0.1666666666666666,0.3333333333333333
51_A game of tennis._1.png,0.4,0.4,0.4,0.3333333333333333,0.6666666666666666,0.5
51_A woman._0.png,0.0,0.2,0.2,0.3333333333333333,0.5,0.3333333333333333
51_A woman._2.png,0.2,0.2,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333
51_A woman._3.png,0.4,0.2,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333
51_A woman._4.png,0.4,0.2,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333
51_The woman is on the court playing (a game of cricket)._0.png,0.6,0.6,0.8,0.1666666666666666,0.1666666666666666,0.5
51_The woman is on the court playing (a game of cricket)._1.png,0.4,0.8,0.8,0.1666666666666666,0.6666666666666666,0.6666666666666666
51_The woman is on the court playing (a game of cricket)._2.png,0.2,0.6,0.8,0.1666666666666666,0.5,0.6666666666666666
51_The woman is on the court playing (a game of cricket)._3.png,0.2,0.6,0.8,0.3333333333333333,0.5,0.5
51_The woman is on the court playing (a game of cricket)._4.png,0.4,0.8,0.8,0.3333333333333333,0.8333333333333334,0.6666666666666666
51_The woman playing a game of tennis._0.png,0.2,1.0,1.0,0.5,1.0,0.8333333333333334
51_The woman playing a game of tennis._1.png,0.2,1.0,1.0,0.1666666666666666,1.0,0.8333333333333334
51_The woman playing a game of tennis._2.png,0.2,1.0,1.0,0.6666666666666666,1.0,1.0
51_The woman playing a game of tennis._3.png,0.0,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334
51_The woman playing a game of tennis._4.png,0.4,1.0,1.0,0.1666666666666666,1.0,0.8333333333333334
52_A row of motorcycles parked (in a ocean)_0.png,0.4,1.0,1.0,0.25,0.75,0.625
52_A row of motorcycles parked (in a ocean)_1.png,0.8,1.0,1.0,0.375,0.75,0.625
52_A row of motorcycles parked (in a ocean)_2.png,0.6,1.0,0.8,0.375,0.75,0.75
52_A row of motorcycles parked (in a ocean)_3.png,0.6,0.6,1.0,0.5,0.625,0.625
52_The side of a road._0.png,0.2,0.2,0.2,0.25,0.375,0.5
52_The side of a road._1.png,0.0,0.4,0.2,0.125,0.375,0.375
52_The side of a road._2.png,0.2,0.6,0.2,0.125,0.5,0.25
52_The side of a road._3.png,0.2,0.2,0.2,0.125,0.25,0.375
52_The side of a road._4.png,0.2,0.2,0.2,0.125,0.25,0.375
53_Along windowpane the rain tap on the glass._1.png,0.8888888888888888,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.6666666666666666
53_Along windowpane the rain tap on the glass._4.png,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
53_Along windowpane watching the rain._0.png,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.5555555555555556
53_Along windowpane watching the rain._1.png,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556
53_Along windowpane watching the rain._2.png,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.6666666666666666
53_Along windowpane watching the rain._3.png,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.7777777777777778
53_Along windowpane watching the rain._4.png,0.5555555555555556,1.0,1.0,0.4444444444444444,0.7777777777777778,1.0
53_Rain._2.png,0.6666666666666666,0.4444444444444444,1.0,0.3333333333333333,0.1111111111111111,0.7777777777777778
53_Rain._3.png,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.5555555555555556
53_Tap on the glass._0.png,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.4444444444444444
53_Tap on the glass._1.png,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
53_Tap on the glass._2.png,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.4444444444444444
53_Tap on the glass._3.png,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.4444444444444444
53_Tap on the glass._4.png,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444
53_Watching the rain tap on the glass._0.png,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666
53_Windowpane._0.png,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.4444444444444444
53_Windowpane._1.png,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556
53_Windowpane._2.png,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.5555555555555556
53_Windowpane._3.png,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.6666666666666666
53_Windowpane._4.png,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556
53_Young kitten along windowpane._0.png,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.8888888888888888,1.0,0.7777777777777778
53_Young kitten along windowpane._1.png,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.6666666666666666
53_Young kitten along windowpane._2.png,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.8888888888888888,0.6666666666666666
53_Young kitten along windowpane._3.png,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.7777777777777778
53_Young kitten watching the rain tap on the glass._0.png,0.5555555555555556,1.0,1.0,0.3333333333333333,1.0,1.0
53_Young kitten watching the rain tap on the glass._2.png,1.0,1.0,1.0,0.8888888888888888,1.0,1.0
53_Young kitten watching the rain tap on the glass._4.png,0.8888888888888888,1.0,1.0,0.6666666666666666,1.0,1.0
53_Young kitten watching the rain._0.png,1.0,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
53_Young kitten watching the rain._1.png,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666
53_Young kitten watching the rain._2.png,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.5555555555555556
53_Young kitten watching the rain._3.png,0.7777777777777778,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.5555555555555556
53_Young kitten watching the rain._4.png,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.5555555555555556
53_Young kitten._0.png,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556
53_Young kitten._1.png,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444
53_Young kitten._2.png,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.5555555555555556
53_Young kitten._3.png,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666
53_Young kitten._4.png,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.4444444444444444
54_A couch._0.png,0.0,0.1666666666666666,0.1666666666666666,0.0,0.2,0.2
54_A couch._1.png,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.2,0.2
54_A couch._2.png,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.2,0.2
54_A couch._3.png,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.2,0.2
54_A couch._4.png,0.0,0.1666666666666666,0.1666666666666666,0.2,0.2,0.4
54_A laptop._0.png,0.3333333333333333,0.1666666666666666,0.5,0.0,0.2,0.2
54_A laptop._1.png,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.2,0.4
54_A laptop._2.png,0.0,0.1666666666666666,0.3333333333333333,0.0,0.2,0.4
54_A laptop._3.png,0.3333333333333333,0.5,0.3333333333333333,0.0,0.4,0.2
54_A laptop._4.png,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.2,0.2
54_A woman sitting in front of a laptop._0.png,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.0,0.8,1.0
54_A woman sitting in front of a laptop._1.png,0.5,0.6666666666666666,0.6666666666666666,0.4,0.8,0.8
54_A woman sitting in front of a laptop._2.png,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2,0.8,0.8
54_A woman sitting in front of a laptop._3.png,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.8,0.8
54_A woman sitting in front of a laptop._4.png,0.5,0.6666666666666666,0.6666666666666666,0.6,0.8,0.8
54_A woman sitting on a couch._0.png,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6,0.6
54_A woman sitting on a couch._1.png,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.4,0.8,0.6
54_A woman sitting on a couch._2.png,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.0,0.6,0.6
54_A woman sitting on a couch._3.png,0.3333333333333333,1.0,0.6666666666666666,0.2,1.0,0.6
54_A woman sitting on a couch._4.png,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6,0.8,0.6
54_A woman._0.png,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.4,0.4
54_A woman._2.png,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.2,0.6
54_A woman._3.png,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.2,0.2,0.2
54_a couch in front of a laptop._2.png,0.5,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4
54_a couch in front of a laptop._3.png,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4,0.4
54_a couch in front of a laptop._4.png,0.3333333333333333,0.3333333333333333,0.5,0.0,0.4,0.4
55_A seashell on the wall._0.png,0.4,0.8,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666
55_A seashell on the wall._1.png,1.0,0.4,0.4,0.8333333333333334,0.5,0.5
55_A seashell on the wall._2.png,1.0,0.6,0.6,1.0,0.5,0.6666666666666666
55_A seashell on the wall._3.png,1.0,0.6,0.8,1.0,0.6666666666666666,0.8333333333333334
55_Small white toilet_0.png,0.8,0.8,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666
55_Small white toilet_1.png,0.8,0.8,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666
55_Small white toilet_2.png,0.6,0.6,0.8,0.6666666666666666,0.5,0.6666666666666666
55_Small white toilet_3.png,0.6,0.8,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666
55_Small white toilet_4.png,0.8,0.8,0.8,0.6666666666666666,0.6666666666666666,0.5
56_A teddy bear store decorated._1.png,1.0,1.0,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571
56_A teddy bear store decorated._3.png,0.6,1.0,1.0,0.5714285714285714,0.8571428571428571,0.8571428571428571
56_A teddy bear store decorated._4.png,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
56_A teddy bear store is decorated with bears._0.png,1.0,0.8,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571
56_A teddy bear store is decorated with bears._2.png,0.8,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
56_A teddy bear store is decorated with bears._3.png,1.0,1.0,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571
56_A teddy bear store is decorated with bears._4.png,1.0,0.8,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571
56_A teddy bear store is decorated with signs._0.png,1.0,1.0,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571
56_A teddy bear store is decorated with signs._1.png,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
56_A teddy bear store is decorated with signs._2.png,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
56_A teddy bear store is decorated with signs._3.png,1.0,1.0,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571
56_A teddy bear store is decorated with signs._4.png,1.0,1.0,1.0,0.5714285714285714,0.8571428571428571,0.7142857142857143
56_Decorated with bears._0.png,0.8,0.4,0.6,0.8571428571428571,0.5714285714285714,0.4285714285714285
56_Decorated with bears._1.png,0.8,0.8,0.8,0.7142857142857143,0.7142857142857143,0.7142857142857143
56_Decorated with bears._2.png,1.0,0.8,0.4,0.5714285714285714,0.7142857142857143,0.7142857142857143
56_Decorated with bears._4.png,0.6,0.6,0.6,0.7142857142857143,0.4285714285714285,0.4285714285714285
56_Decorated with signs._0.png,0.6,0.8,0.8,0.7142857142857143,0.4285714285714285,0.7142857142857143
56_Decorated with signs._1.png,0.6,0.8,0.4,0.7142857142857143,0.5714285714285714,0.4285714285714285
56_Decorated with signs._2.png,0.8,1.0,0.6,0.4285714285714285,0.5714285714285714,0.5714285714285714
56_Decorated with signs._3.png,0.6,0.6,0.8,0.1428571428571428,0.5714285714285714,0.5714285714285714
56_Decorated with signs._4.png,0.6,0.6,0.8,0.0,0.4285714285714285,0.7142857142857143
57_A cell phone in a hand._0.png,0.8,0.8,1.0,0.4,0.6,0.8
57_A cell phone in a hand._1.png,0.4,0.8,0.6,0.0,0.6,0.8
57_A cell phone in a hand._4.png,0.8,0.8,0.8,0.6,0.6,0.6
57_A cell phone_0.png,0.6,0.4,0.4,0.0,0.2,0.6
57_A cell phone_1.png,0.6,0.4,0.8,0.2,0.2,0.6
57_A guy sitting down._0.png,0.4,0.6,0.8,0.4,0.6,0.6
57_A guy sitting down._1.png,0.4,0.8,0.8,0.4,0.6,0.6
57_A guy sitting down._2.png,0.6,0.4,0.8,0.8,0.4,0.6
57_A guy sitting down._3.png,0.4,0.8,0.6,0.2,0.8,0.8
57_A guy sitting down._4.png,0.6,0.6,0.8,0.4,0.6,0.6
57_A hand_0.png,0.6,0.2,0.4,0.8,0.2,0.2
57_A hand_3.png,0.6,0.2,0.2,0.6,0.2,0.4
58_A blue jacket._0.png,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.625,0.75,0.625
58_A blue jacket._1.png,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,0.75,0.625
58_A blue jacket._2.png,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.625,0.625
58_A blue jacket._3.png,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.625,0.75
58_A blue jacket._4.png,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75
58_A skateboarder doing a trick._0.png,0.0,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5
58_A skateboarder doing a trick._1.png,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5
58_A skateboarder doing a trick._2.png,0.3333333333333333,1.0,0.6666666666666666,0.375,0.75,0.5
58_A skateboarder doing a trick._3.png,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5
59_A Frisbee._1.png,0.1428571428571428,,0.4285714285714285,0.3,0.3,0.2
59_A Frisbee._3.png,0.1428571428571428,,0.1428571428571428,0.3,0.3,0.3
59_A group of children sitting in the grass._0.png,0.7142857142857143,,0.8571428571428571,0.5,1.0,0.9
59_A group of children sitting in the grass._1.png,0.7142857142857143,,0.7142857142857143,0.6,0.8,0.6
59_A group of children sitting in the grass._2.png,0.7142857142857143,,0.7142857142857143,0.6,0.8,0.8
59_A group of children sitting in the grass._3.png,0.5714285714285714,,0.7142857142857143,0.5,1.0,0.8
59_A group of children sitting in the grass._4.png,0.7142857142857143,,0.7142857142857143,0.5,0.6,0.6
59_A group of children sitting with two of them holding a Frisbee._1.png,1.0,,1.0,0.7,1.0,1.0
59_A group of children sitting with two of them holding a Frisbee._2.png,0.5714285714285714,,1.0,0.5,1.0,0.9
59_A group of children sitting with two of them holding a Frisbee._3.png,0.8571428571428571,,1.0,0.7,1.0,1.0
59_A group of children sitting with two of them holding a Frisbee._4.png,0.8571428571428571,,1.0,0.7,1.0,1.0
59_A group of children._0.png,0.7142857142857143,,0.4285714285714285,0.7,0.3,0.5
59_A group of children._1.png,0.4285714285714285,,0.5714285714285714,0.5,0.5,0.6
59_A group of children._2.png,0.5714285714285714,,0.4285714285714285,0.5,0.6,0.6
59_A group of children._3.png,0.5714285714285714,,0.4285714285714285,0.5,0.5,0.5
59_A group of children._4.png,0.5714285714285714,,0.4285714285714285,0.5,0.5,0.5
59_Grass._0.png,0.1428571428571428,,0.4285714285714285,0.0,0.3,0.5
59_Grass._1.png,0.2857142857142857,,0.1428571428571428,0.0,0.2,0.2
59_Grass._2.png,0.2857142857142857,,0.2857142857142857,0.1,0.2,0.3
59_Grass._3.png,0.1428571428571428,,0.2857142857142857,0.2,0.2,0.3
59_Grass._4.png,0.1428571428571428,,0.4285714285714285,0.3,0.3,0.2
59_Two Frisbee on the grass._0.png,0.4285714285714285,,0.5714285714285714,0.4,0.4,0.4
59_Two Frisbee on the grass._1.png,0.2857142857142857,,0.8571428571428571,0.3,0.4,0.4
59_Two Frisbee on the grass._2.png,0.4285714285714285,,0.4285714285714285,0.4,0.4,0.4
59_Two Frisbee on the grass._3.png,0.1428571428571428,,0.5714285714285714,0.3,0.4,0.5
5_A scooter._0.png,0.75,0.25,0.25,0.6,0.6,0.6
5_A scooter._1.png,0.5,1.0,0.25,0.2,0.6,0.4
5_A scooter._2.png,0.75,0.75,0.75,0.0,0.8,1.0
5_A scooter._3.png,0.75,0.5,0.25,0.4,0.6,0.6
5_A watermelon slice to a woman._0.png,0.5,0.5,0.5,0.2,0.4,0.4
5_A watermelon slice to a woman._2.png,0.25,0.5,0.5,0.2,0.4,0.2
5_A watermelon slice to a woman._3.png,0.5,0.5,0.5,0.2,0.4,0.4
5_A watermelon slice to a woman._4.png,0.5,0.5,0.5,0.0,0.4,0.4
5_A watermelon slice._0.png,0.25,0.0,0.25,0.6,0.0,0.0
5_A watermelon slice._1.png,0.25,0.0,0.25,0.0,0.0,0.0
5_A watermelon slice._2.png,0.25,0.0,0.25,0.0,0.0,0.0
5_A watermelon slice._3.png,0.25,0.0,0.25,0.0,0.0,0.0
5_A watermelon slice._4.png,0.25,0.0,0.0,0.0,0.0,0.0
5_A woman is showing a watermelon slice to a woman._0.png,0.5,0.5,0.5,0.0,0.4,0.2
5_A woman is showing a watermelon slice to a woman._1.png,0.5,0.5,0.5,0.2,0.4,0.4
5_A woman is showing a watermelon slice to a woman._2.png,0.5,0.5,0.75,0.2,0.4,0.4
5_A woman is showing a watermelon slice to a woman._3.png,0.5,0.5,0.5,0.2,0.4,0.4
5_A woman is showing a watermelon slice to a woman._4.png,0.5,0.5,0.5,0.2,0.4,0.4
5_A woman is showing a woman on a scooter._0.png,0.75,1.0,1.0,0.6,1.0,1.0
5_A woman is showing a woman on a scooter._1.png,0.75,1.0,0.75,0.4,1.0,0.8
5_A woman is showing a woman on a scooter._2.png,0.75,1.0,1.0,0.6,1.0,1.0
5_A woman is showing a woman on a scooter._3.png,0.75,1.0,1.0,0.4,1.0,1.0
5_A woman is showing a woman on a scooter._4.png,0.75,1.0,1.0,0.4,1.0,1.0
5_A woman on a scooter._0.png,0.75,0.75,0.75,0.6,1.0,1.0
5_A woman on a scooter._1.png,0.75,0.5,0.5,0.6,1.0,1.0
5_A woman on a scooter._2.png,0.75,0.5,0.75,0.6,1.0,1.0
5_A woman on a scooter._3.png,0.75,0.5,0.75,0.4,1.0,0.8
5_A woman on a scooter._4.png,1.0,0.5,0.5,0.4,0.8,0.8
5_A woman with a watermelon slice._1.png,0.5,0.5,0.5,0.2,0.4,0.4
5_A woman with a watermelon slice._2.png,0.25,0.5,0.5,0.2,0.4,0.4
5_A woman with a watermelon slice._3.png,0.5,0.5,0.5,0.2,0.4,0.4
5_A woman with a watermelon slice._4.png,0.5,0.5,0.5,0.2,0.4,0.4
60_A building._0.png,0.0,0.5,0.5,0.0,0.4285714285714285,0.2857142857142857
60_A building._1.png,0.0,0.5,0.6666666666666666,0.0,0.2857142857142857,0.8571428571428571
60_A building._2.png,0.0,0.6666666666666666,0.5,0.0,0.5714285714285714,0.4285714285714285
60_A building._3.png,0.3333333333333333,0.6666666666666666,0.5,0.0,0.2857142857142857,0.4285714285714285
60_A building._4.png,0.3333333333333333,0.5,0.5,0.4285714285714285,0.4285714285714285,0.7142857142857143
60_A dirt road next to a building._0.png,0.0,0.8333333333333334,1.0,0.0,0.5714285714285714,0.5714285714285714
60_A dirt road next to a building._1.png,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7142857142857143,0.5714285714285714
60_A dirt road next to a building._2.png,0.0,0.8333333333333334,0.8333333333333334,0.0,0.5714285714285714,0.7142857142857143
60_A dirt road next to a building._3.png,0.0,0.8333333333333334,0.5,0.0,0.5714285714285714,0.7142857142857143
60_A dirt road next to a building._4.png,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.0,0.7142857142857143,0.5714285714285714
60_A dirt road._0.png,0.1666666666666666,0.5,0.5,0.0,0.4285714285714285,0.4285714285714285
60_A dirt road._1.png,0.1666666666666666,0.5,0.1666666666666666,0.0,0.4285714285714285,0.2857142857142857
60_A dirt road._2.png,0.1666666666666666,0.5,0.3333333333333333,0.1428571428571428,0.2857142857142857,0.2857142857142857
60_A dirt road._3.png,0.0,0.5,0.3333333333333333,0.0,0.4285714285714285,0.2857142857142857
60_A dirt road._4.png,0.1666666666666666,0.5,0.5,0.0,0.4285714285714285,0.1428571428571428
60_A grey motorcycle on a dirt road._0.png,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.1428571428571428,0.5714285714285714,0.7142857142857143
60_A grey motorcycle on a dirt road._1.png,0.5,0.6666666666666666,0.6666666666666666,0.1428571428571428,0.7142857142857143,0.7142857142857143
60_A grey motorcycle on a dirt road._2.png,0.5,0.6666666666666666,0.5,0.1428571428571428,0.5714285714285714,0.7142857142857143
60_A grey motorcycle on a dirt road._3.png,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1428571428571428,0.7142857142857143,0.5714285714285714
