id,question_id,vqa_answer,mc_answer,correct,parent_question_id
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,yes,yes,1,1
73,4,yes,yes,1,0-1
73,5,yes,yes,1,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,yes,yes,1,1
73,4,yes,yes,1,0-1
73,5,yes,yes,1,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,yes,yes,1,1
73,4,yes,yes,1,0-1
73,5,yes,yes,1,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,yes,yes,1,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,yes,yes,1,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,yes,yes,1,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,yes,yes,1,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,yes,yes,1,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,no,no,0,1
73,4,yes,yes,1,0-1
73,5,yes,yes,1,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,no,no,0,1
73,4,yes,yes,1,0-1
73,5,yes,yes,1,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,no,no,0,1
73,4,yes,yes,1,0-1
73,5,yes,yes,1,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,no,no,0,1
73,4,yes,yes,1,0-1
73,5,yes,yes,1,0-2
73,0,yes,yes,1,-1
73,1,no,no,0,-1
73,2,yes,yes,1,-1
73,3,no,no,0,1
73,4,no,no,0,0-1
73,5,yes,yes,1,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,yes,yes,1,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,no,no,0,-1
73,2,no,no,0,-1
73,3,no,no,0,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,no,no,0,-1
73,2,no,no,0,-1
73,3,no,no,0,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,no,no,0,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,no,no,0,-1
73,2,no,no,0,-1
73,3,no,no,0,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,yes,yes,1,-1
73,1,no,no,0,-1
73,2,no,no,0,-1
73,3,no,no,0,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,yes,yes,1,-1
73,2,no,no,0,-1
73,3,yes,yes,1,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
73,0,no,no,0,-1
73,1,no,no,0,-1
73,2,yes,yes,1,-1
73,3,no,no,0,1
73,4,no,no,0,0-1
73,5,no,no,0,0-2
74,0,yes,yes,1,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,yes,yes,1,0-1
74,4,yes,yes,1,1-2
74,0,yes,yes,1,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,yes,yes,1,0-1
74,4,yes,yes,1,1-2
74,0,yes,yes,1,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,yes,yes,1,0-1
74,4,yes,yes,1,1-2
74,0,yes,yes,1,-1
74,1,yes,yes,1,-1
74,2,no,no,0,-1
74,3,yes,yes,1,0-1
74,4,yes,yes,1,1-2
74,0,yes,yes,1,-1
74,1,yes,yes,1,-1
74,2,no,no,0,-1
74,3,yes,yes,1,0-1
74,4,yes,yes,1,1-2
74,0,no,no,0,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,no,no,0,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,no,no,0,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,no,no,0,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,yes,yes,1,1-2
74,0,no,no,0,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,yes,yes,1,-1
74,1,no,no,0,-1
74,2,no,no,0,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,yes,yes,1,-1
74,1,no,no,0,-1
74,2,no,no,0,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,yes,yes,1,-1
74,1,no,no,0,-1
74,2,no,no,0,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,yes,yes,1,-1
74,1,no,no,0,-1
74,2,no,no,0,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,yes,yes,1,-1
74,1,no,no,0,-1
74,2,no,no,0,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,no,no,0,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,no,no,0,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,no,no,0,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
74,0,no,no,0,-1
74,1,yes,yes,1,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,yes,yes,1,1-2
74,0,no,no,0,-1
74,1,no,no,0,-1
74,2,yes,yes,1,-1
74,3,no,no,0,0-1
74,4,no,no,0,1-2
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,yes,yes,1,0-4
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,yes,yes,1,0-4
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,yes,yes,1,0-4
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,yes,yes,1,0-4
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,yes,yes,1,0-4
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,yes,yes,1,0-4
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,yes,yes,1,-1
75,5,no,no,0,0
75,6,no,no,0,0-4
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,yes,yes,1,-1
75,5,no,no,0,0
75,6,no,no,0,0-4
75,0,no,no,0,-1
75,1,no,no,0,0
75,2,no,no,0,0
75,3,no,no,0,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,no,no,0,0-4
75,0,no,no,0,-1
75,1,no,no,0,0
75,2,no,no,0,0
75,3,no,no,0,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,no,no,0,0-4
75,0,no,no,0,-1
75,1,no,no,0,0
75,2,no,no,0,0
75,3,no,no,0,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,no,no,0,0-4
75,0,no,no,0,-1
75,1,no,no,0,0
75,2,no,no,0,0
75,3,no,no,0,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,no,no,0,0-4
75,0,no,no,0,-1
75,1,no,no,0,0
75,2,no bear,no,0,0
75,3,no,no,0,0
75,4,yes,yes,1,-1
75,5,yes,yes,1,0
75,6,no,no,0,0-4
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,no,no,0,-1
75,5,no,no,0,0
75,6,no,no,0,0-4
75,0,yes,yes,1,-1
75,1,yes,yes,1,0
75,2,yes,yes,1,0
75,3,yes,yes,1,0
75,4,yes,yes,1,-1
75,5,no,no,0,0
75,6,no,no,0,0-4
76,0,yes,yes,1,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,yes,yes,1,0
76,4,yes,yes,1,0-1
76,5,yes,yes,1,1-2
76,0,yes,yes,1,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,yes,yes,1,0
76,4,yes,yes,1,0-1
76,5,yes,yes,1,1-2
76,0,yes,yes,1,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,yes,yes,1,0
76,4,yes,yes,1,0-1
76,5,yes,yes,1,1-2
76,0,yes,yes,1,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,yes,yes,1,0
76,4,yes,yes,1,0-1
76,5,yes,yes,1,1-2
76,0,yes,yes,1,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,yes,yes,1,0
76,4,yes,yes,1,0-1
76,5,yes,yes,1,1-2
76,0,yes,yes,1,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,yes,yes,1,0
76,4,yes,yes,1,0-1
76,5,yes,yes,1,1-2
76,0,yes,yes,1,-1
76,1,no,no,0,-1
76,2,no,no,0,-1
76,3,yes,yes,1,0
76,4,no,no,0,0-1
76,5,no,no,0,1-2
76,0,yes,yes,1,-1
76,1,no,no,0,-1
76,2,no,no,0,-1
76,3,yes,yes,1,0
76,4,no,no,0,0-1
76,5,no,no,0,1-2
76,0,yes,yes,1,-1
76,1,no,no,0,-1
76,2,no,no,0,-1
76,3,yes,yes,1,0
76,4,no,no,0,0-1
76,5,no,no,0,1-2
76,0,yes,yes,1,-1
76,1,yes,yes,1,-1
76,2,no,no,0,-1
76,3,yes,yes,1,0
76,4,no,no,0,0-1
76,5,no,no,0,1-2
76,0,no,no,0,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,no,no,0,0
76,4,no,no,0,0-1
76,5,yes,yes,1,1-2
76,0,no,no,0,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,no,no,0,0
76,4,no,no,0,0-1
76,5,yes,yes,1,1-2
76,0,no,no,0,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,no,no,0,0
76,4,no,no,0,0-1
76,5,yes,yes,1,1-2
76,0,no,no,0,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,no,no,0,0
76,4,no,no,0,0-1
76,5,yes,yes,1,1-2
76,0,no,no,0,-1
76,1,yes,yes,1,-1
76,2,yes,yes,1,-1
76,3,no,no,0,0
76,4,no,no,0,0-1
76,5,yes,yes,1,1-2
77,0,yes,yes,1,-1
77,1,yes,yes,1,-1
77,2,yes,yes,1,1
77,3,yes,yes,1,0
77,4,yes,yes,1,0-1
77,0,yes,yes,1,-1
77,1,yes,yes,1,-1
77,2,yes,yes,1,1
77,3,yes,yes,1,0
77,4,yes,yes,1,0-1
77,0,yes,yes,1,-1
77,1,yes,yes,1,-1
77,2,yes,yes,1,1
77,3,yes,yes,1,0
77,4,yes,yes,1,0-1
77,0,yes,yes,1,-1
77,1,yes,yes,1,-1
77,2,no,no,0,1
77,3,yes,yes,1,0
77,4,yes,yes,1,0-1
77,0,yes,yes,1,-1
77,1,no,no,0,-1
77,2,no,no,0,1
77,3,no,no,0,0
77,4,no,no,0,0-1
77,0,yes,yes,1,-1
77,1,no,no,0,-1
77,2,no,no,0,1
77,3,no,no,0,0
77,4,no,no,0,0-1
77,0,yes,yes,1,-1
77,1,no,no,0,-1
77,2,no,no,0,1
77,3,no,no,0,0
77,4,no,no,0,0-1
77,0,yes,yes,1,-1
77,1,no,no,0,-1
77,2,no,no,0,1
77,3,no,no,0,0
77,4,no,no,0,0-1
77,0,yes,yes,1,-1
77,1,no,no,0,-1
77,2,no,no,0,1
77,3,no,no,0,0
77,4,no,no,0,0-1
77,0,no,no,0,-1
77,1,yes,yes,1,-1
77,2,yes,yes,1,1
77,3,no,no,0,0
77,4,no,no,0,0-1
77,0,no,no,0,-1
77,1,yes,yes,1,-1
77,2,yes,yes,1,1
77,3,no,no,0,0
77,4,no,no,0,0-1
77,0,no,no,0,-1
77,1,yes,yes,1,-1
77,2,no,no,0,1
77,3,no,no,0,0
77,4,no,no,0,0-1
77,0,no,no,0,-1
77,1,yes,yes,1,-1
77,2,yes,yes,1,1
77,3,no,no,0,0
77,4,no,no,0,0-1
77,0,no,no,0,-1
77,1,yes,yes,1,-1
77,2,yes,yes,1,1
77,3,no,no,0,0
77,4,no,no,0,0-1
78,0,yes,yes,1,-1
78,1,yes,yes,1,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,yes,yes,1,1
78,6,yes,yes,1,2
78,7,yes,yes,1,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,yes,yes,1,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,yes,yes,1,1
78,6,no,no,0,2
78,7,yes,yes,1,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,yes,yes,1,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,yes,yes,1,1
78,6,yes,yes,1,2
78,7,yes,yes,1,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,yes,yes,1,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,yes,yes,1,1
78,6,no,no,0,2
78,7,yes,yes,1,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,yes,yes,1,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,yes,yes,1,1
78,6,no,no,0,2
78,7,yes,yes,1,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,yes,yes,1,0
78,2,yes,yes,1,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,yes,yes,1,1
78,6,yes,yes,1,2
78,7,yes,yes,1,0-2
78,8,yes,yes,1,2-3
78,9,no,no,0,3-4
78,0,yes,yes,1,-1
78,1,yes,yes,1,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,yes,yes,1,1
78,6,yes,yes,1,2
78,7,yes,yes,1,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,yes,yes,1,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,yes,yes,1,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,yes,yes,1,-1
78,1,yes,yes,1,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,yes,yes,1,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,yes,yes,1,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,yes,yes,1,-1
78,1,yes,yes,1,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,no,no,0,-1
78,5,yes,yes,1,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,yes,yes,1,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,yes,yes,1,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,yes,yes,1,2-3
78,9,yes,yes,1,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,yes,yes,1,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,yes,yes,1,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,yes,yes,1,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,no,no,0,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,yes,yes,1,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,yes,yes,1,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,no,no,0,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,yes,yes,1,-1
78,4,yes,yes,1,-1
78,5,yes,yes,1,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,yes,yes,1,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,yes,yes,1,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
78,0,no,no,0,-1
78,1,no,no,0,0
78,2,no,no,0,-1
78,3,no,no,0,-1
78,4,yes,yes,1,-1
78,5,no,no,0,1
78,6,no,no,0,2
78,7,no,no,0,0-2
78,8,no,no,0,2-3
78,9,no,no,0,3-4
79,0,yes,yes,1,-1
79,1,yes,yes,1,0
79,2,yes,yes,1,-1
79,3,yes,yes,1,-1
79,4,yes,yes,1,0
79,5,yes,yes,1,0-2
79,6,yes,yes,1,0-3
79,7,yes,yes,1,2-3
79,0,yes,yes,1,-1
79,1,yes,yes,1,0
79,2,yes,yes,1,-1
79,3,yes,yes,1,-1
79,4,no,no,0,0
79,5,yes,yes,1,0-2
79,6,yes,yes,1,0-3
79,7,yes,yes,1,2-3
79,0,yes,yes,1,-1
79,1,yes,yes,1,0
79,2,yes,yes,1,-1
79,3,yes,yes,1,-1
79,4,yes,yes,1,0
79,5,yes,yes,1,0-2
79,6,yes,yes,1,0-3
79,7,yes,yes,1,2-3
79,0,yes,yes,1,-1
79,1,yes,yes,1,0
79,2,yes,yes,1,-1
79,3,yes,yes,1,-1
79,4,yes,yes,1,0
79,5,yes,yes,1,0-2
79,6,yes,yes,1,0-3
79,7,yes,yes,1,2-3
79,0,yes,yes,1,-1
79,1,yes,yes,1,0
79,2,yes,yes,1,-1
79,3,no,no,0,-1
79,4,yes,yes,1,0
79,5,yes,yes,1,0-2
79,6,no,no,0,0-3
79,7,no,no,0,2-3
79,0,yes,yes,1,-1
79,1,yes,yes,1,0
79,2,no,no,0,-1
79,3,yes,yes,1,-1
79,4,yes,yes,1,0
79,5,no,no,0,0-2
79,6,yes,yes,1,0-3
79,7,no,no,0,2-3
79,0,no,no,0,-1
79,1,no,no,0,0
79,2,yes,yes,1,-1
79,3,yes,yes,1,-1
79,4,no,no,0,0
79,5,no,no,0,0-2
79,6,no,no,0,0-3
79,7,yes,yes,1,2-3
79,0,no,no,0,-1
79,1,no,no,0,0
79,2,yes,yes,1,-1
79,3,yes,yes,1,-1
79,4,no,no,0,0
79,5,no,no,0,0-2
79,6,no,no,0,0-3
79,7,yes,yes,1,2-3
79,0,no,no,0,-1
79,1,no,no,0,0
79,2,yes,yes,1,-1
79,3,yes,yes,1,-1
79,4,no,no,0,0
79,5,no,no,0,0-2
79,6,no,no,0,0-3
79,7,yes,yes,1,2-3
79,0,no,no,0,-1
79,1,no,no,0,0
79,2,yes,yes,1,-1
79,3,yes,yes,1,-1
79,4,no,no,0,0
79,5,no,no,0,0-2
79,6,no,no,0,0-3
79,7,yes,yes,1,2-3
79,0,no,no,0,-1
79,1,no,no,0,0
79,2,yes,yes,1,-1
79,3,yes,yes,1,-1
79,4,no,no,0,0
79,5,no,no,0,0-2
79,6,no,no,0,0-3
79,7,yes,yes,1,2-3
79,0,yes,yes,1,-1
79,1,yes,yes,1,0
79,2,no,no,0,-1
79,3,no,no,0,-1
